size_bytes	size_human	path	suggested_hf_path
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/instr/instr_vec_0016_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/instr/instr_vec_0016_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/instr/instr_vec_0015_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/instr/instr_vec_0015_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/instr/instr_vec_0014_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/instr/instr_vec_0014_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/instr/instr_vec_0013_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/instr/instr_vec_0013_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/instr/instr_vec_0012_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/instr/instr_vec_0012_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/instr/instr_vec_0011_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/instr/instr_vec_0011_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/instr/instr_vec_0010_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/instr/instr_vec_0010_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/instr/instr_vec_0009_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/instr/instr_vec_0009_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/instr/instr_vec_0008_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/instr/instr_vec_0008_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/instr/instr_vec_0007_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/instr/instr_vec_0007_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/instr/instr_vec_0006_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/instr/instr_vec_0006_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/instr/instr_vec_0005_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/instr/instr_vec_0005_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/instr/instr_vec_0004_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/instr/instr_vec_0004_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/instr/instr_vec_0003_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/instr/instr_vec_0003_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/instr/instr_vec_0002_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/instr/instr_vec_0002_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/instr/instr_vec_0001_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/instr/instr_vec_0001_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/instr/instr_vec_0000_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/instr/instr_vec_0000_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/caa/caa_vec_0007_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/caa/caa_vec_0007_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/caa/caa_vec_0006_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/caa/caa_vec_0006_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/caa/caa_vec_0005_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/caa/caa_vec_0005_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/caa/caa_vec_0004_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/caa/caa_vec_0004_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/caa/caa_vec_0003_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/caa/caa_vec_0003_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/caa/caa_vec_0002_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/caa/caa_vec_0002_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/caa/caa_vec_0001_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/caa/caa_vec_0001_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_cross_method/vectors/caa/caa_vec_0000_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_cross_method/vectors/caa/caa_vec_0000_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0031_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0031_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0030_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0030_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0029_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0029_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0028_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0028_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0027_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0027_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0026_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0026_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0025_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0025_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0024_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0024_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0023_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0023_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0022_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0022_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0021_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0021_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0020_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0020_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0019_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0019_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0018_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0018_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0017_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0017_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0016_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0016_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0015_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0015_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0014_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0014_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0013_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0013_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0012_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0012_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0011_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0011_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0010_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0010_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0009_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0009_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0008_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0008_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0007_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0007_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0006_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0006_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0005_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0005_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0004_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0004_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0003_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0003_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0002_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0002_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0001_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0001_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0000_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v2_label_text_l28_n32/vectors/caa/caa_vec_0000_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0031_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0031_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0030_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0030_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0029_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0029_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0028_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0028_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0027_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0027_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0026_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0026_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0025_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0025_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0024_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0024_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0023_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0023_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0022_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0022_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0021_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0021_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0020_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0020_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0019_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0019_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0018_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0018_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0017_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0017_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0016_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0016_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0015_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0015_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0014_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0014_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0013_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0013_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0012_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0012_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0011_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0011_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0010_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0010_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0009_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0009_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0008_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0008_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0007_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0007_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0006_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0006_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0005_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0005_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0004_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0004_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0003_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0003_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0002_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0002_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0001_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0001_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0000_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_v1_prefix_label_l28_n32/vectors/caa/caa_vec_0000_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_sanity_shuffle0_l28_n32/vectors/caa/caa_vec_0014_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_sanity_shuffle0_l28_n32/vectors/caa/caa_vec_0014_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_sanity_shuffle0_l28_n32/vectors/caa/caa_vec_0013_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_sanity_shuffle0_l28_n32/vectors/caa/caa_vec_0013_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_sanity_shuffle0_l28_n32/vectors/caa/caa_vec_0012_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_sanity_shuffle0_l28_n32/vectors/caa/caa_vec_0012_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_sanity_shuffle0_l28_n32/vectors/caa/caa_vec_0011_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_sanity_shuffle0_l28_n32/vectors/caa/caa_vec_0011_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_sanity_shuffle0_l28_n32/vectors/caa/caa_vec_0010_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_sanity_shuffle0_l28_n32/vectors/caa/caa_vec_0010_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_sanity_shuffle0_l28_n32/vectors/caa/caa_vec_0009_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_sanity_shuffle0_l28_n32/vectors/caa/caa_vec_0009_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_sanity_shuffle0_l28_n32/vectors/caa/caa_vec_0008_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_sanity_shuffle0_l28_n32/vectors/caa/caa_vec_0008_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_sanity_shuffle0_l28_n32/vectors/caa/caa_vec_0007_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_sanity_shuffle0_l28_n32/vectors/caa/caa_vec_0007_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_sanity_shuffle0_l28_n32/vectors/caa/caa_vec_0006_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_sanity_shuffle0_l28_n32/vectors/caa/caa_vec_0006_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_sanity_shuffle0_l28_n32/vectors/caa/caa_vec_0005_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_sanity_shuffle0_l28_n32/vectors/caa/caa_vec_0005_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_sanity_shuffle0_l28_n32/vectors/caa/caa_vec_0004_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_sanity_shuffle0_l28_n32/vectors/caa/caa_vec_0004_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_sanity_shuffle0_l28_n32/vectors/caa/caa_vec_0003_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_sanity_shuffle0_l28_n32/vectors/caa/caa_vec_0003_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_sanity_shuffle0_l28_n32/vectors/caa/caa_vec_0002_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_sanity_shuffle0_l28_n32/vectors/caa/caa_vec_0002_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_sanity_shuffle0_l28_n32/vectors/caa/caa_vec_0001_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_sanity_shuffle0_l28_n32/vectors/caa/caa_vec_0001_l28.npy
16512	17KB	rebuttal/orthogonal_steer/results/A1_caa_sanity_shuffle0_l28_n32/vectors/caa/caa_vec_0000_l28.npy	artifacts/rebuttal/orthogonal_steer/results/A1_caa_sanity_shuffle0_l28_n32/vectors/caa/caa_vec_0000_l28.npy
16512	17KB	brittleness/results/steer_repair_multibench_v3/sst2/sst2_decode_fixed.npy	artifacts/brittleness/results/steer_repair_multibench_v3/sst2/sst2_decode_fixed.npy
16512	17KB	brittleness/results/steer_repair_multibench_v3/sst2/sst2_decode_est.npy	artifacts/brittleness/results/steer_repair_multibench_v3/sst2/sst2_decode_est.npy
16512	17KB	brittleness/results/steer_repair_multibench_v3/sst2/sst2_decode_beta0.75.npy	artifacts/brittleness/results/steer_repair_multibench_v3/sst2/sst2_decode_beta0.75.npy
16512	17KB	brittleness/results/steer_repair_multibench_v3/sst2/sst2_decode_beta0.5.npy	artifacts/brittleness/results/steer_repair_multibench_v3/sst2/sst2_decode_beta0.5.npy
16512	17KB	brittleness/results/steer_repair_multibench_v3/sst2/sst2_decode_beta0.25.npy	artifacts/brittleness/results/steer_repair_multibench_v3/sst2/sst2_decode_beta0.25.npy
16512	17KB	brittleness/results/steer_repair_multibench_v3/rte/rte_decode_fixed.npy	artifacts/brittleness/results/steer_repair_multibench_v3/rte/rte_decode_fixed.npy
16512	17KB	brittleness/results/steer_repair_multibench_v3/rte/rte_decode_est.npy	artifacts/brittleness/results/steer_repair_multibench_v3/rte/rte_decode_est.npy
16512	17KB	brittleness/results/steer_repair_multibench_v3/rte/rte_decode_beta0.75.npy	artifacts/brittleness/results/steer_repair_multibench_v3/rte/rte_decode_beta0.75.npy
16512	17KB	brittleness/results/steer_repair_multibench_v3/rte/rte_decode_beta0.5.npy	artifacts/brittleness/results/steer_repair_multibench_v3/rte/rte_decode_beta0.5.npy
16512	17KB	brittleness/results/steer_repair_multibench_v3/rte/rte_decode_beta0.25.npy	artifacts/brittleness/results/steer_repair_multibench_v3/rte/rte_decode_beta0.25.npy
16512	17KB	brittleness/results/steer_repair_multibench_v3/boolq/boolq_decode_fixed.npy	artifacts/brittleness/results/steer_repair_multibench_v3/boolq/boolq_decode_fixed.npy
